survey_id,step,step_idx,model_id,seed_song_id,genre,playlist_number,relevance,novelty,satisfaction,age,country,age_group,model_type
68,5,4,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,5,2,27,USA,20-35,Multimodal (Advanced)
68,6,5,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,4,3,27,USA,20-35,Multimodal (Advanced)
68,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,5,5,5,27,USA,20-35,Unimodal (Audio Only)
68,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,5,4,27,USA,20-35,Unimodal (Audio Only)
68,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,5,3,27,USA,20-35,Unimodal (Audio Only)
69,1,0,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,3,2,33,DEU,20-35,Multimodal (Advanced)
69,2,1,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,1,33,DEU,20-35,Multimodal (Advanced)
69,3,2,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,5,4,33,DEU,20-35,Multimodal (Advanced)
69,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,4,4,5,33,DEU,20-35,Multimodal (Simple)
69,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,4,1,33,DEU,20-35,Multimodal (Simple)
69,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,2,5,33,DEU,20-35,Multimodal (Simple)
69,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,4,3,33,DEU,20-35,Unimodal (Audio Only)
69,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,4,5,4,33,DEU,20-35,Unimodal (Audio Only)
69,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,4,3,33,DEU,20-35,Unimodal (Audio Only)
70,1,0,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,4,2,32,GBR,20-35,Multimodal (Simple)
70,2,1,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,5,1,32,GBR,20-35,Multimodal (Simple)
70,3,2,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,4,3,32,GBR,20-35,Multimodal (Simple)
70,4,3,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,5,3,32,GBR,20-35,Unimodal (Audio Only)
70,5,4,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,5,3,32,GBR,20-35,Unimodal (Audio Only)
70,6,5,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,4,3,32,GBR,20-35,Unimodal (Audio Only)
70,7,6,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,4,3,32,GBR,20-35,Multimodal (Advanced)
70,8,7,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,3,1,32,GBR,20-35,Multimodal (Advanced)
70,9,8,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,3,4,32,GBR,20-35,Multimodal (Advanced)
71,1,0,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,3,2,24,CAN,20-35,Multimodal (Advanced)
71,2,1,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,1,24,CAN,20-35,Multimodal (Advanced)
71,3,2,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,5,4,24,CAN,20-35,Multimodal (Advanced)
71,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,4,4,5,24,CAN,20-35,Multimodal (Simple)
71,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,4,1,24,CAN,20-35,Multimodal (Simple)
71,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,2,5,24,CAN,20-35,Multimodal (Simple)
71,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,4,3,24,CAN,20-35,Unimodal (Audio Only)
71,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,4,5,4,24,CAN,20-35,Unimodal (Audio Only)
71,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,4,3,24,CAN,20-35,Unimodal (Audio Only)
73,1,0,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,3,2,33,CHE,20-35,Multimodal (Advanced)
73,2,1,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,1,33,CHE,20-35,Multimodal (Advanced)
73,3,2,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,5,4,33,CHE,20-35,Multimodal (Advanced)
73,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,4,4,5,33,CHE,20-35,Multimodal (Simple)
73,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,4,1,33,CHE,20-35,Multimodal (Simple)
73,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,2,5,33,CHE,20-35,Multimodal (Simple)
73,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,4,3,33,CHE,20-35,Unimodal (Audio Only)
73,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,4,5,4,33,CHE,20-35,Unimodal (Audio Only)
73,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,4,3,33,CHE,20-35,Unimodal (Audio Only)
74,1,0,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,2,3,35,CAN,>35,Multimodal (Advanced)
74,2,1,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,2,35,CAN,>35,Multimodal (Advanced)
74,3,2,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,5,2,35,CAN,>35,Multimodal (Advanced)
74,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,4,1,35,CAN,>35,Multimodal (Simple)
74,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,3,1,35,CAN,>35,Multimodal (Simple)
74,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,4,3,35,CAN,>35,Multimodal (Simple)
74,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,4,4,35,CAN,>35,Unimodal (Audio Only)
74,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,3,3,35,CAN,>35,Unimodal (Audio Only)
74,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,4,4,35,CAN,>35,Unimodal (Audio Only)
75,1,0,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,4,1,35,CHE,>35,Multimodal (Advanced)
75,2,1,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,3,2,35,CHE,>35,Multimodal (Advanced)
75,3,2,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,2,3,35,CHE,>35,Multimodal (Advanced)
75,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,35,CHE,>35,Multimodal (Simple)
75,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,2,2,35,CHE,>35,Multimodal (Simple)
75,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,1,2,35,CHE,>35,Multimodal (Simple)
75,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,35,CHE,>35,Unimodal (Audio Only)
75,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,1,3,35,CHE,>35,Unimodal (Audio Only)
75,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,1,1,35,CHE,>35,Unimodal (Audio Only)
76,1,0,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,4,2,28,IND,20-35,Multimodal (Simple)
76,2,1,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,5,1,28,IND,20-35,Multimodal (Simple)
76,3,2,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,4,3,28,IND,20-35,Multimodal (Simple)
76,4,3,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,5,3,28,IND,20-35,Unimodal (Audio Only)
76,5,4,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,5,3,28,IND,20-35,Unimodal (Audio Only)
76,6,5,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,4,3,28,IND,20-35,Unimodal (Audio Only)
76,7,6,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,4,3,28,IND,20-35,Multimodal (Advanced)
76,8,7,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,3,1,28,IND,20-35,Multimodal (Advanced)
76,9,8,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,3,4,28,IND,20-35,Multimodal (Advanced)
77,1,0,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,2,3,30,FIN,20-35,Multimodal (Advanced)
77,2,1,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,2,30,FIN,20-35,Multimodal (Advanced)
77,3,2,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,5,2,30,FIN,20-35,Multimodal (Advanced)
77,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,4,1,30,FIN,20-35,Multimodal (Simple)
77,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,3,1,30,FIN,20-35,Multimodal (Simple)
77,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,4,3,30,FIN,20-35,Multimodal (Simple)
77,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,4,4,30,FIN,20-35,Unimodal (Audio Only)
77,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,3,3,30,FIN,20-35,Unimodal (Audio Only)
77,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,4,4,30,FIN,20-35,Unimodal (Audio Only)
78,1,0,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,3,2,21,GBR,20-35,Multimodal (Advanced)
78,2,1,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,1,21,GBR,20-35,Multimodal (Advanced)
78,3,2,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,5,4,21,GBR,20-35,Multimodal (Advanced)
78,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,4,4,5,21,GBR,20-35,Multimodal (Simple)
78,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,4,1,21,GBR,20-35,Multimodal (Simple)
78,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,2,5,21,GBR,20-35,Multimodal (Simple)
78,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,4,3,21,GBR,20-35,Unimodal (Audio Only)
78,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,4,5,4,21,GBR,20-35,Unimodal (Audio Only)
78,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,4,3,21,GBR,20-35,Unimodal (Audio Only)
79,1,0,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,4,1,23,AUT,20-35,Unimodal (Audio Only)
79,2,1,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,3,3,23,AUT,20-35,Unimodal (Audio Only)
79,3,2,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,4,3,23,AUT,20-35,Unimodal (Audio Only)
79,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,3,3,23,AUT,20-35,Multimodal (Simple)
79,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,4,2,23,AUT,20-35,Multimodal (Simple)
79,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,4,3,23,AUT,20-35,Multimodal (Simple)
79,7,6,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,4,3,23,AUT,20-35,Multimodal (Advanced)
79,8,7,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,4,4,4,23,AUT,20-35,Multimodal (Advanced)
79,9,8,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,4,4,23,AUT,20-35,Multimodal (Advanced)
80,1,0,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,60,USA,>35,Unimodal (Audio Only)
80,2,1,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,2,3,60,USA,>35,Unimodal (Audio Only)
80,3,2,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,3,3,60,USA,>35,Unimodal (Audio Only)
80,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,2,2,60,USA,>35,Multimodal (Simple)
80,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,1,60,USA,>35,Multimodal (Simple)
80,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,3,3,60,USA,>35,Multimodal (Simple)
80,7,6,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,3,3,60,USA,>35,Multimodal (Advanced)
80,8,7,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,3,3,60,USA,>35,Multimodal (Advanced)
80,9,8,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,3,3,60,USA,>35,Multimodal (Advanced)
81,1,0,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,2,3,25,CHE,20-35,Multimodal (Simple)
81,2,1,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,2,3,25,CHE,20-35,Multimodal (Simple)
81,3,2,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,5,3,25,CHE,20-35,Multimodal (Simple)
81,4,3,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,4,3,25,CHE,20-35,Multimodal (Advanced)
81,5,4,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,2,4,25,CHE,20-35,Multimodal (Advanced)
81,6,5,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,3,3,25,CHE,20-35,Multimodal (Advanced)
81,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,25,CHE,20-35,Unimodal (Audio Only)
81,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,3,3,25,CHE,20-35,Unimodal (Audio Only)
81,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,4,2,25,CHE,20-35,Unimodal (Audio Only)
82,1,0,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,4,2,18,DEU,<20,Multimodal (Simple)
82,2,1,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,5,1,18,DEU,<20,Multimodal (Simple)
82,3,2,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,4,3,18,DEU,<20,Multimodal (Simple)
82,4,3,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,5,3,18,DEU,<20,Unimodal (Audio Only)
82,5,4,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,5,3,18,DEU,<20,Unimodal (Audio Only)
82,6,5,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,4,3,18,DEU,<20,Unimodal (Audio Only)
82,7,6,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,4,3,18,DEU,<20,Multimodal (Advanced)
82,8,7,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,3,1,18,DEU,<20,Multimodal (Advanced)
82,9,8,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,3,4,18,DEU,<20,Multimodal (Advanced)
83,1,0,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,3,3,60,CAN,>35,Unimodal (Audio Only)
83,2,1,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,4,3,4,60,CAN,>35,Unimodal (Audio Only)
83,3,2,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,3,4,60,CAN,>35,Unimodal (Audio Only)
83,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,4,3,3,60,CAN,>35,Multimodal (Simple)
83,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,4,3,3,60,CAN,>35,Multimodal (Simple)
83,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,2,4,60,CAN,>35,Multimodal (Simple)
83,7,6,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,5,5,5,60,CAN,>35,Multimodal (Advanced)
83,8,7,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,2,3,60,CAN,>35,Multimodal (Advanced)
83,9,8,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,2,3,60,CAN,>35,Multimodal (Advanced)
84,1,0,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,25,CHE,20-35,Unimodal (Audio Only)
84,2,1,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,1,25,CHE,20-35,Unimodal (Audio Only)
84,3,2,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,1,1,25,CHE,20-35,Unimodal (Audio Only)
84,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,25,CHE,20-35,Multimodal (Simple)
84,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,1,25,CHE,20-35,Multimodal (Simple)
84,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,1,1,25,CHE,20-35,Multimodal (Simple)
84,7,6,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,25,CHE,20-35,Multimodal (Advanced)
84,8,7,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,2,2,25,CHE,20-35,Multimodal (Advanced)
84,9,8,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,4,4,25,CHE,20-35,Multimodal (Advanced)
85,1,0,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,5,3,25,DEU,20-35,Multimodal (Simple)
85,2,1,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,3,4,25,DEU,20-35,Multimodal (Simple)
85,3,2,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,5,4,25,DEU,20-35,Multimodal (Simple)
85,4,3,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,4,3,5,25,DEU,20-35,Multimodal (Advanced)
85,5,4,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,5,2,25,DEU,20-35,Multimodal (Advanced)
85,6,5,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,4,3,25,DEU,20-35,Multimodal (Advanced)
85,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,5,5,5,25,DEU,20-35,Unimodal (Audio Only)
85,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,5,4,25,DEU,20-35,Unimodal (Audio Only)
85,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,5,3,25,DEU,20-35,Unimodal (Audio Only)
86,1,0,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,5,3,19,GBR,<20,Unimodal (Audio Only)
86,2,1,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,1,4,19,GBR,<20,Unimodal (Audio Only)
86,3,2,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,2,5,19,GBR,<20,Unimodal (Audio Only)
86,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,5,3,19,GBR,<20,Multimodal (Simple)
86,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,5,3,19,GBR,<20,Multimodal (Simple)
86,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,5,3,19,GBR,<20,Multimodal (Simple)
86,7,6,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,5,3,19,GBR,<20,Multimodal (Advanced)
86,8,7,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,2,4,19,GBR,<20,Multimodal (Advanced)
86,9,8,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,3,3,19,GBR,<20,Multimodal (Advanced)
87,1,0,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,3,2,45,GBR,>35,Multimodal (Advanced)
87,2,1,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,1,1,45,GBR,>35,Multimodal (Advanced)
87,3,2,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,5,4,45,GBR,>35,Multimodal (Advanced)
87,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,4,4,5,45,GBR,>35,Multimodal (Simple)
87,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,4,1,45,GBR,>35,Multimodal (Simple)
87,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,2,5,45,GBR,>35,Multimodal (Simple)
87,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,4,3,45,GBR,>35,Unimodal (Audio Only)
87,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,4,5,4,45,GBR,>35,Unimodal (Audio Only)
87,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,4,3,45,GBR,>35,Unimodal (Audio Only)
88,1,0,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,4,3,60,USA,>35,Multimodal (Advanced)
88,2,1,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,3,3,60,USA,>35,Multimodal (Advanced)
88,3,2,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,3,4,60,USA,>35,Multimodal (Advanced)
88,4,3,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,5,1,60,USA,>35,Unimodal (Audio Only)
88,5,4,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,3,5,60,USA,>35,Unimodal (Audio Only)
88,6,5,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,5,1,60,USA,>35,Unimodal (Audio Only)
88,7,6,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,5,3,60,USA,>35,Multimodal (Simple)
88,8,7,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,2,4,2,60,USA,>35,Multimodal (Simple)
88,9,8,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,4,2,60,USA,>35,Multimodal (Simple)
89,1,0,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,4,2,45,CAN,>35,Multimodal (Simple)
89,2,1,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,5,1,45,CAN,>35,Multimodal (Simple)
89,3,2,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,3,4,3,45,CAN,>35,Multimodal (Simple)
89,4,3,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,5,3,45,CAN,>35,Unimodal (Audio Only)
89,5,4,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,3,5,3,45,CAN,>35,Unimodal (Audio Only)
89,6,5,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,4,3,45,CAN,>35,Unimodal (Audio Only)
89,7,6,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,2,4,3,45,CAN,>35,Multimodal (Advanced)
89,8,7,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,3,1,45,CAN,>35,Multimodal (Advanced)
89,9,8,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,4,3,4,45,CAN,>35,Multimodal (Advanced)
90,1,0,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,1,1,27,FIN,20-35,Multimodal (Advanced)
90,2,1,model3,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,2,2,27,FIN,20-35,Multimodal (Advanced)
90,3,2,model3,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,2,1,1,27,FIN,20-35,Multimodal (Advanced)
90,4,3,model2,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,5,1,27,FIN,20-35,Multimodal (Simple)
90,5,4,model2,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,5,1,27,FIN,20-35,Multimodal (Simple)
90,6,5,model2,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,5,1,27,FIN,20-35,Multimodal (Simple)
90,7,6,model1,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,1,5,1,27,FIN,20-35,Unimodal (Audio Only)
90,8,7,model1,2WfaOiMkCvy7F5fcp2zZ8L,Pop/Synthpop,2,1,5,1,27,FIN,20-35,Unimodal (Audio Only)
90,9,8,model1,4vUmTMuQqjdnvlZmAH61Qk,Pop/R&B,3,1,4,1,27,FIN,20-35,Unimodal (Audio Only)
91,1,0,model3,0dqGfCMAGyDgpUAgLNOjWd,Metal/Hard Rock,1,3,4,3,35,FIN,>35,Multimodal (Advanced)
